gid,pid,detail,no_play,off,def,type,psr,trg,bc,qtr,los,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,comp,ints,back,hash,mot,box,pap,trick,qbp,qbhi,qbhu,qbru,sneak,scrm,htm,pru,blz,oop,oopd,cov_type,cnb,cball,qbta,high,crr,intw,drp,avsk,fread,scre,mbt,ttp,qbsk,ttpr,dot,yac,yaco,sep,qb_pos,inc_type,rte,read,concept,rmod,pres1_type,pres1_def,pres1_off,pres2_type,pres2_def,pres2_off,pres3_type,pres3_def,pres3_off,mt1_def,mt1_type,mt1_cause,mt2_def,mt2_type,mt2_cause,mt3_def,mt3_type,mt3_cause,pri_def,sec_def,shell,rpo,trg_sep,bb_off1,bb_def1,bb_off2,bb_def2,bb_off3,bb_def3,stunt,db_count,pru_show,blz1,blz2,blz3,blz4,pshell,bc_read
7019,1153393,(6:45) (Shotgun) 2-D.Lock pass short right to 11-J.Smith-Njigba to SEA 38 for 5 yards (94-C.Durden; 25-M.Jones).,FALSE,SEA,NE,PASS,00-0035704,00-0038543,,2,SEA 33,2,22,33,2,5,0,0,1,0,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,1,0,1.1,0,NA,-3,8,2,OPN,S,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0037253,,2,0,5+,,,,,,,0,5,4,,,,,Closed,
7019,1153394,"(6:02) (Shotgun) PENALTY on SEA-88-A.Barner, False Start, 5 yards, enforced at SEA 38 - No Play.",TRUE,SEA,NE,NOPL,,,,2,SEA 38,3,17,38,2,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153395,(5:39) (Shotgun) 2-D.Lock pass deep middle to 11-J.Smith-Njigba to NE 46 for 21 yards (4-C.Woodson).,FALSE,SEA,NE,PASS,00-0035704,00-0038543,,2,SEA 33,3,22,33,2,21,1,0,1,0,1,0,1,R,1,4,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,3.2,0,NA,21,0,0,CLS,S,,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0040716,,9,0,2,,,,,,,1,5,4,,,,,Closed,
7019,1153396,"(4:54) Direct snap to 88-A.Barner. 88-A.Barner up the middle to NE 45 for 1 yard (5-D.Jones; 91-E.Ponder). PENALTY on SEA-75-A.Bradford, Offensive Offside, 4 yards, enforced at NE 46 - No Play.",TRUE,SEA,NE,NOPL,,,,2,NE 46,4,1,54,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153397,"(4:45) 4-M.Dickson punts 42 yards to NE 8, Center-41-C.Stoll, out of bounds.",FALSE,SEA,NE,PUNT,,,,2,MID 50,4,5,50,3,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153398,(4:39) 38-R.Stevenson left tackle to NE 12 for 4 yards (7-U.Nwosu).,FALSE,NE,SEA,RUSH,,,00-0036875,2,NE 8,1,10,8,1,4,0,0,0,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Cutback
7019,1153399,(4:02) (Shotgun) 10-D.Maye pass short middle to 85-H.Henry to NE 15 for 3 yards (7-U.Nwosu).,FALSE,NE,SEA,PASS,00-0039851,00-0033090,,2,NE 12,2,6,12,1,3,0,0,1,0,1,0,1,L,0,7,1,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,1,0,2.6,0,NA,-6,9,1,OPN,S,,0 - Screen,DES,,,,,,,,,,,,00-0031933,BCK,GB,,,,,,,00-0039047,,2,0,2,,,,,,,0,5,4,,,,,Open,
7019,1153400,(3:18) (Shotgun) 10-D.Maye pass short left to 1-A.Brown to NE 29 for 14 yards (28-N.Pritchett).,FALSE,NE,SEA,PASS,00-0039851,00-0035676,,2,NE 15,3,3,15,1,14,1,1,1,0,1,0,1,R,1,8,0,0,0,0,0,0,0,0,0,5,2,0,,,0,1,0,0,0,0,0,0,1,0,0,1.6,0,NA,7,7,0,STP,S,,1 - Slant,1,,,,,,,,,,,,,,,,,,,,,00-0039795,,4,0,1,,,,,,,0,5,5,00-0036994,00-0039169,,,Closed,
7019,1153401,(2:45) 9-C.Kiner left tackle to NE 30 for 1 yard (13-E.Jones; 32-D.Thomas).,FALSE,NE,SEA,RUSH,,,00-0040556,2,NE 29,1,10,29,2,1,0,0,0,0,0,0,2,M,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Man/Duo,Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7019,1153402,(2:00) (Shotgun) 10-D.Maye scrambles left tackle ran ob at NE 46 for 16 yards (13-E.Jones).,FALSE,NE,SEA,RUSH,,,00-0039851,2,NE 30,2,9,30,2,16,1,1,1,0,0,0,0,L,1,6,0,0,1,0,1,0,0,1,0,4,0,1,P,,0,0,0,0,0,0,0,0,0,0,0,NA,0,2.6,NA,NA,NA,,S,,,SD,,,P,00-0040647,00-0036979,,,,,,,,,,,,,,,,,,2M,0,,,,,,,,1,5,4,,,,,Open,
7019,1153403,(1:52) (Shotgun) 10-D.Maye pass incomplete deep right to 3-D.Douglas [32-D.Thomas].,FALSE,NE,SEA,PASS,00-0039851,00-0038621,,2,NE 46,1,10,46,3,0,0,0,1,0,0,0,1,L,1,6,0,0,1,1,0,0,0,0,1,4,1,0,,,0,0,0,0,0,0,0,0,0,0,0,3,0,2.6,20,NA,NA,,S,HAT,9 - Go,,,,P,00-0038922,00-0036875,,,,,,,,,,,,,,,,00-0037323,,3,0,,,,,,,,0,5,4,00-0038922,,,,Open,
7019,1153404,(1:46) (Shotgun) 10-D.Maye pass short left to 38-R.Stevenson to SEA 49 for 5 yards (32-D.Thomas; 29-J.Jobe).,FALSE,NE,SEA,PASS,00-0039851,00-0036875,,2,NE 46,2,10,46,3,5,1,0,1,0,1,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,1,0,2.2,0,NA,-5,10,1,OPN,S,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0039309,,2,0,5+,,,,,,,1,5,4,,,,,Open,
7019,1153405,(1:03) (Shotgun) 38-R.Stevenson left guard to SEA 47 for 2 yards (13-E.Jones; 99-L.Williams).,FALSE,NE,SEA,RUSH,,,00-0036875,2,SEA 49,3,5,51,3,2,0,0,1,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,S,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7019,1153406,Timeout #1 by SEA at 00:57.,TRUE,NA,NA,NOPL,,,,2,SEA 47,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153407,"(:57) 19-M.Wishnowsky punts 40 yards to SEA 7, Center-47-J.Ashby, fair catch by 22-R.Shaheed.",FALSE,NE,SEA,PUNT,,,,2,SEA 47,4,3,53,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153408,(:50) (Shotgun) 36-G.Holani right tackle to SEA 11 for 4 yards (4-C.Woodson).,FALSE,SEA,NE,RUSH,,,00-0039299,2,SEA 7,1,10,7,1,4,0,0,1,0,0,0,1,R,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,S,,,,Power,Pull Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7019,1153409,Timeout #1 by NE at 00:45.,TRUE,NA,NA,NOPL,,,,2,SEA 11,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153410,(:45) 36-G.Holani right end to SEA 12 for 1 yard (7-C.Davis).,FALSE,SEA,NE,RUSH,,,00-0039299,2,SEA 11,2,6,11,1,1,0,0,0,0,0,0,2,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Outside Zone,Pitch,,,,,,,,,,00-0040716,FLT,PW,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7019,1153411,Timeout #2 by NE at 00:39.,TRUE,NA,NA,NOPL,,,,2,SEA 12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153412,(:39) (Shotgun) 2-D.Lock pass short right to 11-J.Smith-Njigba to SEA 18 for 6 yards (53-C.Elliss).,FALSE,SEA,NE,PASS,00-0035704,00-0038543,,2,SEA 12,3,5,12,1,6,1,1,1,0,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,1,0,0,2.7,0,NA,6,0,0,CLS,S,,3 - Hitch/Curl,1,,,,,,,,,,,,,,,,,,,,,00-0036813,,2,0,2,,,,,,,0,5,4,,,,,Open,
7019,1153413,Timeout #2 by SEA at 00:33.,TRUE,NA,NA,NOPL,,,,2,SEA 18,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153414,(:33) (Shotgun) 2-D.Lock pass short left to 88-A.Barner to SEA 22 for 4 yards (0-C.Gonzalez).,FALSE,SEA,NE,PASS,00-0035704,00-0039793,,2,SEA 18,1,10,18,1,4,0,0,1,0,1,0,1,R,0,6,0,0,1,0,1,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3,0,2.1,-3,7,1,OPN,S,,10 - Swing,CHK,,,P,00-0040574,00-0037812,,,,,,,,,,,,,,,,00-0039147,,9,0,5+,,,,,,,0,5,7,,,,,Closed,
7019,1153415,Timeout #3 by SEA at 00:24.,TRUE,NA,NA,NOPL,,,,2,SEA 22,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153416,(:24) (Shotgun) 2-D.Lock pass incomplete short right to 36-G.Holani. The penalty was assisted by replay.,FALSE,SEA,NE,PASS,00-0035704,00-0039299,,2,SEA 22,2,6,22,2,0,0,0,1,0,0,0,1,L,0,4,0,0,0,0,0,0,0,0,0,4,0,1,BL,,0,0,0,0,0,0,0,0,0,0,0,5.6,0,NA,6,NA,NA,OPN,S,IAT,10 - Swing,SD,,,,,,,,,,,,,,,,,,,,,00-0036813,,9,0,5+,,,,,,,1,5,4,,,,,Open,
7019,1153417,(:17) (Shotgun) 36-G.Holani left guard to SEA 26 for 4 yards (90-C.Barmore).,FALSE,SEA,NE,RUSH,,,00-0039299,2,SEA 22,3,6,22,2,4,0,0,1,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3,,S,,,,Draw,Split,,,,,,,,,,00-0036813,LOS,PW,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7019,1153418,5-J.Myers kicks 65 yards from SEA 35 to NE 0. 18-K.Williams pushed ob at NE 29 for 29 yards (87-M.Foster).,FALSE,NE,SEA,KOFF,,,,3,SEA 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153419,(14:53) 10-D.Maye pass short right to 85-H.Henry to NE 42 for 13 yards (20-J.Love).,FALSE,NE,SEA,PASS,00-0039851,00-0033090,,3,NE 29,1,10,29,2,13,1,1,0,0,1,0,1,R,0,7,1,0,1,0,1,0,0,0,0,4,0,1,BT,,1,1,0,0,0,0,0,0,1,0,0,3,0,2.5,13,0,0,CLS,U,,4 - Deep Out,1,,,P,00-0031411,00-0041395,,,,,,,,,,,,,,,,00-0034974,,2,0,0,,,,,,,0,5,4,,,,,Open,
7019,1153420,(14:18) (Shotgun) 10-D.Maye pass incomplete short right.,FALSE,NE,SEA,PASS,00-0039851,,,3,NE 42,1,10,42,3,0,0,0,1,0,0,0,1,R,1,5,0,0,1,0,1,0,0,0,0,4,0,1,P,,0,0,1,0,0,0,0,1,0,0,0,5.6,0,2.5,1,NA,NA,,S,TA,,SD,,,P,00-0031933,00-0036979,C,00-0038922,,,,,,,,,,,,,,,,3,0,,,,,,,,1,5,6,,,,,Open,
7019,1153421,(14:11) (Shotgun) 38-R.Stevenson up the middle to NE 48 for 6 yards (21-D.Witherspoon; 32-D.Thomas).,FALSE,NE,SEA,RUSH,,,00-0036875,3,NE 42,2,10,42,3,6,1,0,1,0,0,0,2,R,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,S,,,,Draw,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7019,1153422,(13:30) (Shotgun) 10-D.Maye pass incomplete short left to 1-A.Brown (28-N.Pritchett). NE-1-A.Brown was injured during the play.,FALSE,NE,SEA,PASS,00-0039851,00-0035676,,3,NE 48,3,4,48,3,0,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,5,1,0,,,1,0,0,0,0,0,0,0,1,0,0,1.9,0,NA,7,NA,NA,TCV,S,FI,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0039795,,2M,0,0,,,,,,,1,5,5,00-0036994,,,,Open,
7019,1153423,"(13:26) 19-M.Wishnowsky punts 38 yards to SEA 14, Center-47-J.Ashby, fair catch by 22-R.Shaheed. PENALTY on SEA-44-C.Surratt, Roughing the Kicker, 15 yards, enforced at NE 48 - No Play.",TRUE,NE,SEA,NOPL,,,,3,NE 48,4,4,48,3,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153424,(13:20) 38-R.Stevenson left end to SEA 37 for no gain (13-E.Jones).,FALSE,NE,SEA,RUSH,,,00-0036875,3,SEA 37,1,10,63,4,0,0,0,0,0,0,0,2,R,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1,,U,,,,Outside Zone,Pitch,,,,,,,,,,00-0034350,FLT,SP,,,,,,,,,,0,,,,,,,,0,4,0,,,,,,Tar Ang/Gap
7019,1153425,(12:41) (Shotgun) 10-D.Maye pass incomplete short left to 38-R.Stevenson (7-U.Nwosu). The incomplete pass was assisted by replay.,FALSE,NE,SEA,PASS,00-0039851,00-0036875,,3,SEA 37,2,10,63,4,0,0,0,1,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,4,0,0,,,1,0,0,0,0,0,0,0,0,1,0,1.3,0,NA,-5,NA,NA,TCV,S,CC,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0034350,,1,0,0,,,,,,,0,5,4,,,,,Open,
7019,1153426,(12:38) (Shotgun) 10-D.Maye pass short right to 38-R.Stevenson to SEA 32 for 5 yards (20-J.Love; 21-D.Witherspoon).,FALSE,NE,SEA,PASS,00-0039851,00-0036875,,3,SEA 37,3,10,63,4,5,0,0,1,0,1,0,1,L,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,1,0,1.7,0,NA,-5,10,2,OPN,S,,0 - Screen,DES,,,,,,,,,,,,,,,,,,,,,00-0039169,,2,0,5+,,,,,,,0,5,4,,,,,Closed,
7019,1153427,"(11:53) 8-A.Borregales 50 yard field goal is GOOD, Center-47-J.Ashby, Holder-19-M.Wishnowsky.",FALSE,NE,SEA,FGXP,,,,3,SEA 32,4,5,68,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153428,8-A.Borregales kicks 66 yards from NE 35 to SEA -1. 22-R.Shaheed to SEA 29 for 30 yards (48-N.Obiazor).,FALSE,SEA,NE,KOFF,,,,3,NE 35,0,0,65,4,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153429,(11:44) 2-D.Lock pass short middle to 38-B.Russell to SEA 42 for 13 yards (14-R.Spillane).,FALSE,SEA,NE,PASS,00-0035704,00-0038488,,3,SEA 29,1,10,29,2,13,1,1,0,0,1,0,2,L,1,8,1,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3.3,0,NA,6,7,2,OPN,U,,3 - Hitch/Curl,CHK,,,,,,,,,,,,,,,,,,,,,00-0034720,,4,0,5+,,,,,,,0,5,4,,,,,Closed,
7019,1153430,(11:02) 8-J.Price left end to SEA 39 for -3 yards (50-G.Jacas).,FALSE,SEA,NE,RUSH,,,00-0041512,3,SEA 42,1,10,42,3,-3,0,0,0,0,0,0,2,M,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Man/Duo,Lead,,,,,,,,,,,,,,,,,,,,,,0,,00-0037821,00-0041569,,,,,0,5,0,,,,,,Broken Play
7019,1153431,(10:21) (Shotgun) 2-D.Lock pass incomplete short middle to 22-R.Shaheed.,FALSE,SEA,NE,PASS,00-0035704,00-0037545,,3,SEA 39,2,13,39,2,0,0,0,1,0,0,0,1,L,1,7,0,0,0,0,0,0,0,0,0,4,1,0,,,1,0,0,0,0,0,0,0,1,0,0,2.3,0,NA,13,NA,NA,TCV,S,CC,5 - In/Dig,1,,,,,,,,,,,,,,,,,,,,,00-0034778,,1,0,0,,,,,,,0,5,4,00-0036813,,,,Closed,
7019,1153432,"(10:18) (Shotgun) PENALTY on NE-97-M.Williams, Encroachment, 5 yards, enforced at SEA 39 - No Play.",TRUE,SEA,NE,NOPL,,,,3,SEA 39,3,13,39,2,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153433,(10:18) (Shotgun) 2-D.Lock pass short middle to 22-R.Shaheed to SEA 48 for 4 yards (14-R.Spillane) [5-D.Jones].,FALSE,SEA,NE,PASS,00-0035704,00-0037545,,3,SEA 44,3,8,44,3,4,0,0,1,0,1,0,1,L,1,7,0,0,1,1,0,0,0,0,0,5,2,0,,,0,1,0,0,0,0,0,0,0,0,0,2.3,0,1.7,2,2,0,OPN,S,,8 - Shallow Cross/Drag,DES,,,U,00-0035678,,,,,,,,,,,,,,,,,00-0040574,,4,0,3,,,,,,,0,5,5,00-0036813,00-0040716,,,Closed,
7019,1153434,"(9:37) 4-M.Dickson punts 46 yards to NE 6, Center-41-C.Stoll, downed by SEA-33-V.Jones.",FALSE,SEA,NE,PUNT,,,,3,SEA 48,4,4,48,3,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153435,(9:29) 38-R.Stevenson up the middle to NE 4 for -2 yards (20-J.Love).,FALSE,NE,SEA,RUSH,,,00-0036875,3,NE 6,1,10,6,1,-2,0,0,0,0,0,0,1,L,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,U,,,,Man/Duo,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Broken Play
7019,1153436,(8:54) (Shotgun) 10-D.Maye pass short right to 3-D.Douglas to NE 5 for 1 yard (24-R.Thomas).,FALSE,NE,SEA,PASS,00-0039851,00-0038621,,3,NE 4,2,12,4,1,1,0,0,1,0,1,0,0,L,1,6,0,0,0,0,0,0,0,0,0,4,1,0,,,0,1,0,0,0,0,0,0,1,0,0,1.7,0,NA,1,0,0,CLS,S,,2 - Quick Out,1,,,,,,,,,,,,,,,,,,,,,00-0037323,,3,0,2,,,,,,,0,5,4,00-0039169,,,,Closed,
7019,1153437,(8:11) (Shotgun) 10-D.Maye pass short middle to 38-R.Stevenson to NE 11 for 6 yards (13-E.Jones).,FALSE,NE,SEA,PASS,00-0039851,00-0036875,,3,NE 5,3,11,5,1,6,0,0,1,0,1,0,1,R,0,6,0,0,0,0,0,0,0,0,0,4,0,0,,,0,1,0,0,0,0,0,0,0,0,0,3.3,0,NA,5,1,0,CLS,S,,3 - Hitch/Curl,CHK,,,,,,,,,,,,,,,,,,,,,00-0036994,,2,0,2,,,,,,,1,5,4,,,,,Open,
7019,1153438,"(7:23) (Punt formation) PENALTY on NE, Delay of Game, 5 yards, enforced at NE 11 - No Play.",TRUE,NE,SEA,NOPL,,,,3,NE 11,4,5,11,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153439,"(7:05) 19-M.Wishnowsky punts 46 yards to SEA 48, Center-47-J.Ashby. 22-R.Shaheed to NE 43 for 9 yards (48-N.Obiazor; 91-E.Ponder).",FALSE,NE,SEA,PUNT,,,,3,NE 6,4,10,6,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153440,(6:53) (Shotgun) 2-D.Lock pass short right to 8-J.Price to NE 39 for 4 yards (53-C.Elliss).,FALSE,SEA,NE,PASS,00-0035704,00-0041512,,3,NE 43,1,10,57,3,4,0,0,1,0,1,0,1,R,1,6,1,0,1,0,1,0,0,0,0,5,1,1,P,,0,1,0,0,0,0,0,0,0,0,0,4.2,0,3.2,4,0,0,CLS,S,,11 - Texas/Angle,SD,,,P,00-0036916,00-0040639,,,,,,,,,,,,,,,,00-0036813,,9,0,1,,,,,,,1,5,4,00-0034778,,,,Open,
7019,1153441,Timeout #1 by SEA at 06:12.,TRUE,NA,NA,NOPL,,,,3,NE 39,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,,,,,
7019,1153442,(6:12) (Shotgun) 2-D.Lock pass short left to 8-J.Price pushed ob at NE 37 for 2 yards (14-R.Spillane).,FALSE,SEA,NE,PASS,00-0035704,00-0041512,,3,NE 39,2,6,61,4,2,0,0,1,0,1,0,0,R,1,6,0,0,0,0,0,0,0,0,0,5,1,0,,,0,1,0,0,0,0,0,0,1,0,0,1.5,0,NA,-5,7,1,OPN,S,,10 - Swing,1,,,,,,,,,,,,,,,,,,,,,00-0034720,,1,0,3,,,,,,,0,5,4,00-0037253,,,,Open,
7019,1153443,(5:36) (Shotgun) 2-D.Lock pass deep right to 10-C.Kupp to NE 13 for 24 yards (25-M.Jones) [90-C.Barmore].,FALSE,SEA,NE,PASS,00-0035704,00-0033908,,3,NE 37,3,4,63,4,24,1,1,1,0,1,0,1,L,1,6,0,0,1,1,0,0,0,0,0,6,2,0,,,0,1,0,0,1,0,0,0,1,0,0,2.7,0,NA,22,2,0,TCV,S,,6 - Corner,1,,,,,,,,,,,,,,,,,,,,,00-0037253,,1,0,1,,,,,,,0,5,5,00-0036813,00-0034720,,,Closed,
7019,1153444,(4:50) (Shotgun) 36-G.Holani up the middle to NE 11 for 2 yards (97-M.Williams).,FALSE,SEA,NE,RUSH,,,00-0039299,3,NE 13,1,10,87,5,2,0,0,1,0,0,0,1,R,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,P,,,,Man/Duo,Pull Lead,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
7019,1153445,(4:12) (Shotgun) 36-G.Holani right end to NE 7 for 4 yards (50-G.Jacas).,FALSE,SEA,NE,RUSH,,,00-0039299,3,NE 11,2,8,89,5,4,0,0,1,0,0,0,1,M,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,0,,S,,,,Power,Pitch,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,5,0,,,,,,Tar Ang/Gap
